tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,tmdb_id,popularity,original_language,release_date,tmdb_vote_average,tmdb_vote_count,tmdb_genres
tt9602258,The Secret Mission,2019.0,135.0,"Comedy,Drama,History",6.9,768.0,564863.0,2.3208,ko,2019-01-09,7.8,27.0,"Drama,Comedy,History"
tt6236860,"I Want Abs: A Documentary for Regular People Who Want to Get in Shape, But Don't Know How to Do It",2016.0,72.0,Documentary,6.7,8.0,450193.0,0.0368,en,2016-06-01,0.0,0.0,Documentary
tt31841692,Ti ho visto negli occhi - Il rapimento Bulgari Calissoni,2020.0,,Documentary,,,789460.0,0.1286,it,2020-11-19,0.0,0.0,Documentary
tt13234224,Cesare Zavattini,2003.0,56.0,"Biography,Documentary",6.5,21.0,436040.0,0.5285,it,2003-01-01,0.0,0.0,Documentary
tt0078099,Pokój z widokiem na morze,1978.0,94.0,Drama,7.2,136.0,337433.0,0.1577,pl,1978-03-13,5.8,5.0,Drama
tt27724322,Black Clown 2,2023.0,79.0,Thriller,,,1157287.0,0.1602,en,2023-06-06,0.0,0.0,"Horror,Thriller"
tt1322312,Going the Distance,2010.0,102.0,"Comedy,Romance",6.3,61198.0,38073.0,1.8676,en,2010-08-27,6.1,770.0,"Comedy,Drama,Romance"
tt0322423,Louder Than Bombs,2001.0,87.0,"Comedy,Drama,Romance",6.7,346.0,291392.0,0.3927,pl,2002-10-04,4.1,6.0,"Romance,Comedy,Drama"
tt13677586,Gandharva Rathri,2000.0,114.0,Romance,,,1011939.0,0.1307,ml,2000-08-18,0.0,0.0,Romance
tt0088911,Children of the Regime,1985.0,,Documentary,,,,,,,,,
tt6235532,Slavemen,2017.0,87.0,"Action,Comedy",5.3,35.0,443780.0,1.0121,ja,2017-03-10,7.8,4.0,"Action,Crime,Science Fiction,Comedy"
tt10521192,Koboy Kampus,2019.0,92.0,"Comedy,Drama,Musical",6.5,38.0,613675.0,0.1171,id,2019-07-25,5.3,3.0,"Drama,Comedy,Music"
tt1954790,Roulette,2007.0,100.0,Drama,,,,,,,,,
tt1846527,De Stem Des Bloed,1930.0,,Drama,,,915681.0,0.0,nl,1930-03-22,0.0,0.0,Drama
tt0039428,Golden Earrings,1947.0,95.0,"Adventure,Comedy,Drama",6.6,1382.0,121357.0,0.784,en,1947-08-27,5.9,11.0,"Adventure,Romance"
tt1993286,Beyond the Myth: A Film About Pit Bulls and Breed Discrimination,2010.0,92.0,Documentary,7.9,249.0,135665.0,0.0143,en,2010-06-12,8.0,2.0,
tt6141984,"Pedro Osmar, to the freedom that one conquers",2016.0,77.0,"Biography,Documentary,Music",,,446824.0,0.0627,pt,2017-03-16,6.0,1.0,"Documentary,Music"
tt0016975,Hold That Lion!,1926.0,60.0,Comedy,,,1650388.0,0.0434,en,1926-09-04,0.0,0.0,Comedy
tt1516142,Uttar Megh,1960.0,,Drama,,,1337763.0,0.2881,bn,1960-02-12,0.0,0.0,"Drama,Romance"
tt13174828,Den deprimerte klovnen,2021.0,69.0,Documentary,,,775430.0,0.0311,no,2021-02-05,0.0,0.0,Documentary
tt5052524,Operator,2016.0,87.0,"Comedy,Drama",6.0,2110.0,381073.0,0.6884,en,2016-10-14,5.8,70.0,"Comedy,Drama"
tt0105086,Painting the Town,1992.0,78.0,Documentary,7.5,34.0,679214.0,0.0654,en,1992-01-15,6.5,1.0,
tt2325691,"Es milu Tevi, Riga",2011.0,,Drama,6.4,17.0,786817.0,0.0544,lv,2011-05-12,0.0,0.0,Drama
tt1668093,Fling,2010.0,90.0,"Drama,Romance",,,934778.0,0.3674,tl,2010-07-02,0.0,0.0,"Drama,Romance"
tt0312756,Henker - Der Tod hat ein Gesicht,2002.0,84.0,"Documentary,War",7.3,37.0,,,,,,,
tt10370402,Mossad,2019.0,95.0,"Action,Comedy",5.6,874.0,602939.0,0.6022,he,2019-06-27,5.4,25.0,"Comedy,Action"
tt3520290,Blunt Force Trauma,2015.0,97.0,Action,4.6,2003.0,360387.0,0.971,en,2015-10-05,5.0,89.0,"Action,Drama"
tt0369270,Bettada Huli,1965.0,160.0,Musical,8.7,26.0,,,,,,,
tt3481338,Balaton Method,2015.0,85.0,"Documentary,Music",7.9,206.0,334053.0,0.0363,hu,2015-02-26,0.0,0.0,"Music,Documentary"
tt7376594,Urine Aid,2017.0,62.0,Documentary,7.0,37.0,887455.0,0.0143,en,2017-09-16,3.0,2.0,Documentary
tt0415849,Hipag,1998.0,105.0,Drama,,,490717.0,0.4837,en,1998-06-28,2.0,2.0,Drama
tt0772749,Carreras de muerte,2001.0,90.0,"Action,Crime,Drama",,,677793.0,0.1478,es,2001-01-01,5.0,2.0,
tt0019776,The Cock-Eyed World,1929.0,118.0,"Comedy,Musical,Romance",5.3,124.0,339806.0,0.6982,en,1929-10-19,4.0,4.0,"Music,Comedy"
tt0065235,"I Killed Einstein, Gentlemen",1970.0,95.0,"Comedy,Fantasy,Romance",6.7,654.0,61127.0,0.5664,cs,1970-02-27,5.8,28.0,"Science Fiction,Comedy"
tt0144293,Manuel Rodríguez,1920.0,70.0,"Biography,History",,,,,,,,,
tt10786162,Los chicos de provincias somos así,2009.0,77.0,Documentary,,,,,,,,,
tt4565952,An Immortal Story,1990.0,48.0,Documentary,,,503812.0,0.0261,pt,1990-01-01,0.0,0.0,Documentary
tt33755788,To Be Continued. Teenhood,2024.0,96.0,Documentary,8.2,21.0,1319938.0,0.0656,lv,2024-09-22,0.0,0.0,Documentary
tt0436659,Pagbabalik ng panday,1981.0,,"Action,Adventure,Fantasy",5.9,31.0,229831.0,0.1686,tl,1981-12-24,0.0,0.0,"Action,Fantasy"
tt3219604,The Last Man on the Moon,2014.0,95.0,"Adventure,Biography,Documentary",7.4,3648.0,276537.0,0.2915,en,2016-02-26,6.7,89.0,"Documentary,History"
tt10279592,Les deux crayons,2019.0,,Drama,,,,,,,,,
tt25399004,Growing up Toxic 2,2023.0,,Documentary,,,,,,,,,
tt0341317,Contacto Chicano,1981.0,85.0,"Adventure,Crime,Drama",5.0,18.0,423105.0,0.2615,en,1981-09-03,5.0,3.0,
tt3045700,Broken,2012.0,66.0,"Drama,Romance",,,,,,,,,
tt14148330,Kannadadda Kiran Bedi,2009.0,159.0,Drama,6.3,28.0,,,,,,,
tt0903928,Proper Eyes,2007.0,80.0,Drama,6.9,53.0,461632.0,0.1468,es,2008-09-18,1.0,2.0,Drama
tt2088903,Bottled Up,2013.0,84.0,"Drama,Romance",5.7,279.0,174314.0,0.6649,en,2013-04-19,5.7,10.0,Drama
tt10334590,Candide,2019.0,83.0,Animation,,,,,,,,,
tt0048001,Doctor at Sea,1955.0,89.0,Comedy,5.8,1210.0,68339.0,0.6577,en,1955-07-12,5.7,22.0,Comedy
tt1587255,Pratham Basanta,1971.0,127.0,Drama,8.0,12.0,,,,,,,
tt0123111,Pippi Goes on Board,1969.0,83.0,"Adventure,Comedy,Drama",6.9,3235.0,40696.0,0.7028,sv,1969-10-31,6.6,97.0,Family
tt14413674,Stile originale,2021.0,,Documentary,9.1,17.0,,,,,,,
tt6496594,Baan Muay Thai,2019.0,,Drama,7.4,6.0,,,,,,,
tt0123240,Requiem,1998.0,100.0,Drama,6.8,226.0,114157.0,0.5063,fr,1998-06-03,7.7,12.0,Drama
tt39291241,Through Children's Eyes,2025.0,45.0,"Documentary,Music",,,,,,,,,
tt2177619,Le chemin des rêves,2011.0,52.0,"Documentary,History",,,,,,,,,
tt5162500,Borshch iz frantsuzskikh lyagushek,1999.0,103.0,"Crime,Drama",,,1164246.0,0.2707,ru,1999-08-01,0.0,0.0,Drama
tt6405290,Vom Lieben und Sterben,2016.0,84.0,Documentary,,,,,,,,,
tt28106218,The Evacuation: Operation Ganga,2023.0,53.0,Documentary,,,1239087.0,0.2394,hi,2023-06-17,0.0,0.0,Documentary
tt29866070,Jolly O Gymkhana,2024.0,129.0,Comedy,7.0,1522.0,1390705.0,0.5786,ta,2024-11-22,0.0,0.0,Comedy
tt31392336,Rabbits Kingdom the Movie,2024.0,94.0,Animation,,,,,,,,,
tt11952120,Wafa,1981.0,,Drama,,,,,,,,,
tt8865066,The Pine Barrens,2019.0,106.0,Documentary,8.3,62.0,678472.0,0.0886,en,2019-07-19,0.0,0.0,Documentary
tt2066827,A Time to Love,2011.0,80.0,Drama,5.2,12.0,199315.0,0.9238,ko,2011-03-08,5.0,1.0,"Romance,Drama"
tt13328846,Kikka!,2022.0,115.0,"Biography,Drama,Music",6.2,1013.0,717139.0,0.8661,fi,2022-10-12,6.2,13.0,"Drama,Music"
tt0086187,Retsept yeyo molodosti,1983.0,92.0,"Comedy,Musical",5.6,95.0,314681.0,0.7644,ru,1983-10-10,4.5,6.0,"Comedy,Music,Romance"
tt11914124,Civil War Minutes - Confederate,2010.0,75.0,History,,,,,,,,,
tt4075458,Beyond Sleep,2016.0,108.0,Drama,6.0,978.0,373757.0,0.3967,no,2016-01-27,4.8,19.0,Drama
tt0063384,Who Saw Him Die?,1968.0,110.0,Drama,6.8,743.0,122671.0,0.3152,sv,1968-03-18,7.2,26.0,Drama
tt0132885,BlackMale,2000.0,90.0,Thriller,4.6,420.0,44574.0,0.9283,en,2000-05-11,3.6,8.0,"Action,Comedy"
tt0128719,Teenage Tramp,1973.0,80.0,"Crime,Drama",4.4,227.0,85675.0,0.2975,en,1973-07-06,3.3,7.0,Drama
tt7799654,Are We Dead Yet,2019.0,97.0,"Comedy,Crime,Horror",2.8,334.0,614198.0,0.5363,en,2019-08-24,5.7,11.0,"Horror,Comedy"
tt0156634,Jar Jetha Ghar,1949.0,,Drama,,,1386200.0,0.2687,bn,1949-09-30,0.0,0.0,Drama
tt7169472,Legol,2018.0,110.0,Sci-Fi,,,,,,,,,
tt0074185,Barronhos,1976.0,52.0,"Documentary,History",,,454861.0,0.1318,pt,1976-06-19,0.0,0.0,Documentary
tt33072297,The Butcher's Soul,2024.0,87.0,Action,8.0,6.0,,,,,,,
tt0950759,Right to Choose,2000.0,70.0,"Action,Crime,Drama",3.5,13.0,965243.0,0.4214,ru,2000-01-01,0.0,0.0,"Action,Drama,Crime"
tt36624233,Three Way Mess,2023.0,45.0,Comedy,,,,,,,,,
tt0040726,Relentless,1948.0,93.0,"Drama,Romance,Western",6.5,513.0,197642.0,0.6746,en,1948-06-15,6.2,6.0,Western
tt7379224,"Love Always, Mom",2019.0,91.0,"Documentary,Drama",8.6,20.0,551841.0,0.0,en,,0.0,0.0,
tt13377804,Love Tasting,2020.0,84.0,Drama,5.9,489.0,834581.0,0.5014,pl,2020-07-27,4.5,15.0,Drama
tt4674586,Spirit in Motion,2015.0,73.0,"Animation,Biography,Documentary",,,953488.0,0.0706,ru,2015-04-22,0.0,0.0,Documentary
tt4125368,No yôna mono no yôna mono,2016.0,95.0,Comedy,5.5,75.0,390943.0,1.6016,ja,2016-01-16,10.0,3.0,Comedy
tt0159465,Greenpeace Non-toxic Video Hits,1985.0,60.0,"Documentary,Music",,,,,,,,,
tt0052711,"Crime & Punishment, USA",1959.0,96.0,"Crime,Drama",5.8,373.0,65638.0,0.6102,en,1959-11-01,5.2,5.0,"Crime,Drama"
tt1285260,Love. Blood. Kryptonite.,2008.0,99.0,Drama,6.1,75.0,291330.0,0.0143,en,2008-10-28,3.0,1.0,Drama
tt0099166,Book of Love,1990.0,82.0,"Comedy,Romance",6.2,1389.0,52560.0,1.0567,en,1990-08-03,5.4,18.0,"Comedy,Romance"
tt1331074,The Trek,2008.0,78.0,"Drama,Horror",3.2,148.0,401716.0,0.5252,en,2008-09-26,3.2,4.0,Horror
tt2845588,Long Live the Horror,2017.0,120.0,Documentary,,,1649997.0,0.0168,en,,0.0,0.0,"Documentary,Music"
tt1637678,Bombay Wala,1961.0,,Drama,,,,,,,,,
tt12746878,Seventeen and A Half Years Old,2018.0,100.0,Drama,,,620086.0,0.463,zh,2018-01-01,0.0,0.0,Comedy
tt0343204,Winds of Justice,1971.0,76.0,Action,,,,,,,,,
tt5237694,Saiyaan Hamar,2003.0,,Romance,,,,,,,,,
tt0241146,A,1998.0,136.0,Documentary,6.8,328.0,24791.0,0.46,ja,1998-09-09,5.86,197.0,Documentary
tt0015313,Secrets of the Night,1924.0,64.0,"Comedy,Drama,Mystery",6.0,52.0,408930.0,0.3809,en,1924-11-12,6.0,2.0,"Drama,Mystery,Comedy"
tt37675330,What About Your Friends?,2025.0,127.0,Drama,6.3,74.0,1594909.0,0.0372,en,2025-11-01,0.0,0.0,Drama
tt32127361,Yamnuska: The Ragged Edge,2023.0,67.0,"Documentary,Sport",8.0,7.0,,,,,,,
tt0039636,Mourning Becomes Electra,1947.0,159.0,Drama,6.3,1430.0,82101.0,0.7433,en,1947-11-19,6.0,20.0,Drama
tt0319576,Irupatthi Naalu Mani Neram,1984.0,123.0,"Crime,Thriller",6.1,46.0,364280.0,0.5773,ta,1984-10-17,6.0,2.0,"Action,Crime,Thriller"
tt1998291,Operation Crossbow,2011.0,59.0,Documentary,7.0,41.0,385869.0,0.216,en,2011-05-15,6.7,3.0,"Documentary,History,TV Movie"
tt11561690,Life Between the Reins,2020.0,,Drama,,,,,,,,,
tt2407478,The Surfing Messiah,2012.0,48.0,"Adventure,Biography,Documentary",,,,,,,,,
tt0903979,Satanica,1923.0,,Drama,,,,,,,,,
tt0032245,Before I Hang,1940.0,62.0,"Crime,Horror,Sci-Fi",6.1,1618.0,26923.0,1.2695,en,1940-09-17,6.2,34.0,"Crime,Horror,Science Fiction"
tt8074880,The Fight of Our Lives: Defeating the Ideological War Against the West,2018.0,66.0,Documentary,7.3,158.0,733180.0,0.0656,en,2018-02-19,10.0,1.0,Documentary
tt0057246,Lisova pisnya,1961.0,95.0,"Drama,Fantasy,Romance",7.4,66.0,195764.0,0.4557,uk,1961-08-07,5.8,10.0,Fantasy
tt0218382,The Key,1961.0,57.0,"Animation,Comedy,Fantasy",6.3,115.0,90639.0,1.1282,ru,1961-01-01,5.8,4.0,"Animation,Comedy,Family"
tt0034147,Salavat Yulayev,1941.0,72.0,"Action,Biography,Drama",6.6,46.0,811983.0,0.6391,ru,1941-02-21,0.0,0.0,"Action,Drama"
tt28658737,Goom,2023.0,103.0,Crime,6.4,6.0,,,,,,,
tt14403632,Hoodman,2021.0,98.0,"Crime,Horror,Thriller",3.5,4463.0,824806.0,0.3811,en,2021-05-01,3.8,14.0,"Crime,Horror,Thriller"
tt1525581,Youth,2009.0,106.0,Drama,6.6,12.0,,,,,,,
tt1781048,V. FDGB Kongreß,1959.0,48.0,Documentary,,,,,,,,,
tt37831216,Oh My Darling..I Love You..!!,2025.0,45.0,Romance,,,,,,,,,
tt1781777,McDick,2017.0,90.0,Comedy,4.4,144.0,298037.0,0.4393,en,2017-10-07,7.0,6.0,Comedy
tt0308905,Slammed,2004.0,99.0,"Action,Comedy,Romance",4.0,300.0,146260.0,1.0048,en,2004-08-09,4.8,20.0,"Comedy,Action,Romance"
tt5316560,Sevdan Öldürdü Beni,1986.0,86.0,"Drama,Music",2.6,9.0,598690.0,0.079,tr,1986-04-07,0.0,0.0,Drama
tt30028784,Buffalo Springfield Revisited,1986.0,,Documentary,,,275166.0,0.0071,en,2003-01-01,0.0,0.0,Music
tt0382520,Adieu,2003.0,124.0,"Comedy,Drama",7.1,115.0,190390.0,0.912,fr,2004-09-08,7.3,9.0,"Comedy,Drama"
tt1562849,Division III: Football's Finest,2011.0,98.0,"Comedy,Romance,Sport",5.5,2012.0,82685.0,0.8274,en,2011-10-14,3.9,40.0,"Comedy,Romance"
tt7557088,The Lost City Diaries,2017.0,65.0,Documentary,,,,,,,,,
tt6236882,Corky and Bob Get a Job!,2017.0,,Comedy,9.6,7.0,,,,,,,
tt39750664,Overacting,2026.0,,"Action,Comedy",,,1630420.0,0.1661,th,,0.0,0.0,"Action,Comedy"
tt11581266,When You Are 17,2024.0,,Drama,,,1263501.0,0.044,ka,2024-03-21,0.0,0.0,Drama
tt19356262,Drive-Away Dolls,2024.0,84.0,"Action,Comedy,Thriller",5.4,28144.0,957304.0,2.808,en,2024-02-22,5.5,556.0,"Comedy,Crime"
tt1625163,The Free China Junk,2010.0,101.0,"Adventure,Documentary",,,,,,,,,
tt2234407,Semblance,2012.0,,Drama,,,,,,,,,
tt8919058,Shanghai Story,2024.0,71.0,"Adventure,Comedy,Drama",7.9,71.0,1043103.0,0.0682,en,2024-01-07,0.0,0.0,"Adventure,Comedy,Drama"
tt6265374,Amapola,1948.0,,Drama,,,,,,,,,
tt2218252,Leaving the Fold,2008.0,52.0,Documentary,7.3,22.0,632043.0,0.0322,en,2008-09-05,10.0,1.0,Documentary
tt1675735,Aranyakanda,1986.0,170.0,Action,7.5,27.0,,,,,,,
tt0083598,Author! Author!,1982.0,110.0,"Comedy,Drama,Family",6.2,6122.0,41760.0,1.8506,en,1982-06-18,5.9,114.0,"Comedy,Drama,Romance"
tt3283576,Gambling on Extinction,2015.0,52.0,Documentary,6.6,60.0,737943.0,0.8779,en,2015-03-01,6.0,1.0,Documentary
tt21283374,The Shutdown,2022.0,79.0,Drama,4.6,46.0,1048629.0,0.1414,en,2022-09-07,0.0,0.0,Drama
tt0352940,The Truth About Miranda,2004.0,,"Comedy,Romance",7.8,16.0,,,,,,,
tt6449294,Asaes El Oshaq,2003.0,88.0,Drama,4.2,12.0,,,,,,,
tt7177254,Yanagawa Shôhachi,1930.0,,Drama,,,,,,,,,
tt11006486,Behind Closed Doors: Through the Eyes of the Child,2019.0,59.0,Documentary,,,,,,,,,
tt11644582,Three Ladies,2015.0,86.0,"Comedy,Drama,Fantasy",6.4,36.0,444053.0,0.2635,id,2015-10-23,6.0,4.0,"Comedy,Drama"
tt0316916,Way of Women,1973.0,98.0,Drama,,,,,,,,,
tt0187463,La route enchantée,1938.0,80.0,"Comedy,Musical",5.5,19.0,354183.0,0.2055,fr,1938-11-25,0.0,0.0,"Comedy,Music"
tt26051802,Impossible,2023.0,,Drama,,,,,,,,,
tt10397734,The Set Up,2019.0,103.0,"Crime,Drama",4.1,176.0,665867.0,0.149,en,2019-08-09,3.8,13.0,"Drama,Crime"
tt1320423,Cul de sac,2008.0,,"Drama,Thriller",,,352873.0,0.3641,tl,2008-11-09,0.0,0.0,"Action,Drama,Thriller"
tt14624318,The Extinction of Fireflies,2021.0,84.0,Comedy,5.1,153.0,815240.0,0.3439,en,2021-04-28,1.0,2.0,Comedy
tt0390036,Garden,2003.0,90.0,Documentary,7.3,338.0,393250.0,0.0404,he,2003-01-17,3.8,5.0,Documentary
tt29567519,Voodun,2025.0,75.0,Horror,,,1564695.0,0.0,en,2025-10-07,0.0,0.0,Horror
tt0341400,How High Is the Mountain?,2003.0,56.0,Documentary,8.2,10.0,926902.0,0.2259,zh,2003-04-30,9.0,1.0,Documentary
tt5945376,Rezonomics,2005.0,51.0,Documentary,,,,,,,,,
tt2167879,Seven Days in May,2012.0,,Crime,,,1033769.0,0.536,kk,2011-10-21,0.0,0.0,Drama
tt12203780,Redemption,2020.0,,Drama,,,,,,,,,
tt9450708,Ek Faisla,1942.0,,Drama,,,,,,,,,
tt0416871,Jade Warrior,2006.0,104.0,"Action,Adventure,Drama",5.8,4141.0,59500.0,1.1319,fi,2006-10-13,5.0,58.0,"Fantasy,Action"
tt2357203,Medusa - Storie di uomini sul fondo,2009.0,55.0,Documentary,,,,,,,,,
tt32830725,"Krishnamurti, la révolution du silence",2024.0,75.0,Documentary,7.2,12.0,1453928.0,0.0357,fr,2025-06-04,0.0,0.0,Documentary
tt13390972,On a Dark and Bloody Ground,2024.0,,"Drama,Horror,Western",6.6,15.0,1535097.0,0.7937,en,2024-09-28,10.0,1.0,"Horror,Western,Drama"
tt0152198,The Road to Fortune,1930.0,60.0,Drama,,,468849.0,0.1794,en,1930-08-29,0.0,0.0,Drama
tt11779696,Chhotu 2,2020.0,,Drama,,,,,,,,,
tt0171946,Zhenikh s togo sveta,1958.0,51.0,Comedy,6.9,465.0,92984.0,0.8107,ru,1958-09-22,6.4,13.0,Comedy
tt0924243,Kumander Gringa,1987.0,,"Action,Comedy",,,718825.0,0.2421,tl,1987-12-03,1.0,2.0,"Action,Comedy"
tt33889226,A man against the law,1988.0,100.0,Drama,,,620375.0,0.4977,ar,1988-02-08,0.0,0.0,Drama
tt5372466,Irumugan,2016.0,154.0,"Action,Sci-Fi,Thriller",6.3,4749.0,391274.0,0.5092,ta,2016-09-08,5.3,38.0,"Science Fiction,Action,Thriller,Mystery"
tt10267706,The Great Man,2016.0,,Drama,,,,,,,,,
tt0073576,Prisoners of Conscience,1978.0,45.0,Documentary,7.4,44.0,289302.0,0.1206,en,1978-03-29,0.0,0.0,Documentary
tt14134244,Dogeza de Tanondemita,2018.0,,Comedy,,,,,,,,,
tt8635166,Nyi Ageng Ratu Pemikat,1983.0,83.0,Fantasy,7.7,171.0,,,,,,,
tt31173710,Trotse Boeren,2024.0,50.0,Documentary,,,,,,,,,
tt0024501,The Right to Romance,1933.0,67.0,"Drama,Romance",6.0,278.0,176457.0,0.4488,en,1933-11-17,4.0,6.0,"Drama,Romance"
tt5101878,Breakable You,2017.0,120.0,"Comedy,Drama",5.5,526.0,365372.0,0.8513,en,2017-01-07,5.4,19.0,"Comedy,Drama"
tt0456480,Iti Srikanta,2004.0,125.0,Drama,7.2,129.0,749069.0,0.3338,bn,2004-06-04,10.0,2.0,Drama
tt0023198,The Match King,1932.0,79.0,"Crime,Drama",6.8,727.0,144465.0,0.5901,en,1932-12-31,6.2,6.0,Drama
tt0367118,Three Men and a Woman,1960.0,100.0,"Drama,Musical",4.9,28.0,797410.0,0.3412,ar,1960-10-03,0.0,0.0,"Drama,Music"
tt0332356,"Rolando Rivas, taxista",1974.0,90.0,"Drama,Romance",7.8,20.0,614472.0,0.1433,es,1974-10-10,0.0,0.0,"Drama,Romance"
tt2292595,Batang North Harbor,1980.0,,Action,,,,,,,,,
tt4859842,Desert,2016.0,52.0,"Adventure,Drama,History",8.4,19.0,,,,,,,
tt1464755,Ironsides,2009.0,88.0,Drama,7.5,48.0,373293.0,0.0311,en,2009-12-30,0.0,0.0,Family
tt11584724,Crazy About You,2020.0,100.0,Comedy,5.3,362.0,661095.0,0.3522,es,2020-01-23,7.1,16.0,"Comedy,Romance"
tt0038815,Our Hearts Were Growing Up,1946.0,83.0,"Adventure,Comedy,Romance",6.7,97.0,348610.0,0.532,en,1946-06-14,6.2,2.0,Comedy
tt0016039,The Lost World,1925.0,110.0,"Adventure,Fantasy,Horror",7.0,6553.0,2981.0,1.1789,en,1925-02-02,6.739,165.0,"Adventure,Fantasy,Drama,Romance,Horror,Science Fiction,Thriller"
tt0493044,Pine Flat,2006.0,138.0,Drama,5.3,66.0,122341.0,0.0352,en,2006-01-19,5.6,5.0,Drama
tt8869156,Namaste Mr Doc,2018.0,,Family,,,,,,,,,
tt1505145,The War on Kids,2009.0,95.0,Documentary,7.7,213.0,30980.0,0.0676,en,2009-01-01,7.3,3.0,Documentary
tt10717888,Matra Racing - The Rebirth,2017.0,76.0,Documentary,,,,,,,,,
tt0431409,Last Night,1967.0,97.0,"Drama,Romance,War",6.4,35.0,398572.0,0.3032,tr,1967-01-15,7.0,2.0,"Drama,Romance,War"
tt27331307,Anna,2023.0,126.0,Drama,9.1,42.0,,,,,,,
tt0469102,The Horrible Flowers,2006.0,83.0,Drama,7.7,22.0,1313067.0,0.5013,en,2006-10-20,0.0,0.0,"Drama,Music"
tt0142357,Havis Amanda: The Beauty of Helsinki,1982.0,67.0,Documentary,,,1265045.0,0.0338,fi,1982-12-10,0.0,0.0,Documentary
tt0085475,Eddie and the Cruisers,1983.0,95.0,"Drama,Music,Mystery",7.0,9416.0,21721.0,1.0646,en,1983-09-23,6.7,94.0,"Drama,Music"
tt0041208,Bride for Sale,1949.0,87.0,Comedy,6.0,163.0,286499.0,0.4703,en,1949-11-12,7.0,3.0,Comedy
tt4720218,Animali nella Grande Guerra,2015.0,76.0,"Documentary,War",6.5,60.0,391109.0,0.206,it,2015-05-15,6.4,5.0,"Documentary,War"
tt2010893,Araouane,1992.0,90.0,Documentary,,,,,,,,,
tt10151800,Longest Run,2015.0,77.0,Documentary,6.0,8.0,,,,,,,
tt0337598,Darkhunters,2004.0,83.0,"Horror,Mystery",2.4,641.0,28418.0,0.647,en,2004-09-07,3.6,11.0,Horror
tt0130641,Duas Regiões Vinhateiras,1932.0,,Documentary,,,,,,,,,
tt2328128,Deep Sea Blues,2007.0,118.0,Documentary,,,1200388.0,0.0143,en,2007-11-01,0.0,0.0,"Documentary,Music"
tt4074514,Death on a Rock,2015.0,85.0,Drama,6.0,34.0,340710.0,0.358,en,2015-04-23,0.0,0.0,Drama
tt37501726,VMX Kama Sutra,2025.0,70.0,Documentary,5.0,32.0,1510230.0,1.0185,tl,2025-07-15,9.0,3.0,"Romance,Drama"
tt30589238,DJ's Another Loving Family,2023.0,,Drama,,,,,,,,,
tt0028992,Her Husband Lies,1937.0,74.0,"Action,Crime,Drama",6.2,47.0,245573.0,0.6749,en,1937-03-13,5.5,2.0,"Crime,Drama"
tt18453298,The Red Frame,2025.0,104.0,"Comedy,Crime,Mystery",,,1515746.0,0.0239,en,2025-01-15,0.0,0.0,
tt0308945,Su íntimo secreto,1948.0,65.0,Drama,,,1106795.0,0.2089,es,1948-05-15,0.0,0.0,
tt2527368,On Thin Ice,2013.0,45.0,"Drama,Family",8.3,14.0,1036144.0,0.0,da,2013-01-01,0.0,0.0,
tt2720844,Paris the Great Saga,2012.0,300.0,Documentary,7.6,45.0,354895.0,0.1379,fr,2012-10-16,6.5,2.0,Documentary
tt0014602,While Paris Sleeps,1923.0,60.0,"Drama,Horror",7.0,49.0,27512.0,0.1762,en,1923-01-21,0.0,0.0,Horror
tt3194426,Vsyo vklyucheno 2,2013.0,95.0,Comedy,2.9,166.0,238869.0,0.3861,ru,2013-10-03,3.8,9.0,Comedy
tt3568002,The Witness,2015.0,89.0,"Biography,Crime,Documentary",7.0,4784.0,356332.0,0.2294,en,2015-10-06,6.6,101.0,Documentary
tt9042528,Asha - Education To Girls,2012.0,60.0,Drama,,,,,,,,,
tt3439412,Fauladi Mukka,1965.0,,Action,,,1304752.0,0.3084,hi,1965-01-01,0.0,0.0,"Fantasy,Horror"
tt1294792,Haze,2008.0,81.0,Documentary,7.0,59.0,,,,,,,
tt0111835,The Bodyguard from Beijing,1994.0,92.0,"Action,Crime,Thriller",6.4,6167.0,18674.0,3.3646,cn,1994-07-28,6.823,155.0,"Drama,Action,Thriller"
tt5348422,Tiagong Ulupong,1965.0,,"Action,Drama",,,,,,,,,
tt5723138,Solitaryo,1953.0,,"Action,Adventure,Fantasy",,,,,,,,,
tt9795368,The Conquest of Siberia,2019.0,108.0,"Action,Crime,Drama",5.8,1363.0,520552.0,1.3941,ru,2019-02-21,6.3,69.0,"History,Action,Drama"
tt0796231,Rotta per il Pilastro,1997.0,50.0,"Crime,Drama",7.4,17.0,,,,,,,
tt39346022,Onna na kao,1949.0,95.0,Drama,,,,,,,,,
tt5919064,7:20 Once a Week,2018.0,76.0,"Drama,Romance",5.1,562.0,525107.0,1.3484,es,2018-12-19,5.0,31.0,"Romance,Drama"
tt0319139,La captura de Gabino Barrera,1970.0,85.0,"Adventure,Drama,Western",8.1,11.0,486237.0,0.2839,es,1970-04-15,5.0,5.0,"Western,Drama"
tt14870972,Factory to the Workers,2021.0,105.0,Documentary,7.3,46.0,838606.0,0.1046,hr,2022-01-22,3.0,1.0,Documentary
tt29079121,Lamb Game,2023.0,88.0,Action,6.4,68.0,,,,,,,
tt0084812,Tradimento,1982.0,100.0,Drama,4.8,47.0,570467.0,0.4341,it,1982-09-09,6.2,5.0,"Drama,Music"
tt6022056,Kardesim,1974.0,80.0,Drama,6.0,13.0,1411657.0,0.6189,tr,1974-04-01,0.0,0.0,Drama
